,GAME_ID,TEAM_ID_A,TEAM_NAME_A,TEAM_ABBREVIATION_A,TEAM_CITY_A,MIN_A,E_OFF_RATING_A,OFF_RATING_A,E_DEF_RATING_A,DEF_RATING_A,E_NET_RATING_A,NET_RATING_A,AST_PCT_A,AST_TOV_A,AST_RATIO_A,OREB_PCT_A,DREB_PCT_A,REB_PCT_A,E_TM_TOV_PCT_A,TM_TOV_PCT_A,EFG_PCT_A,TS_PCT_A,USG_PCT_A,E_USG_PCT_A,E_PACE_A,PACE_A,PACE_PER40_A,POSS_A,PIE_A,TEAM_ID_B,TEAM_NAME_B,TEAM_ABBREVIATION_B,TEAM_CITY_B,MIN_B,E_OFF_RATING_B,OFF_RATING_B,E_DEF_RATING_B,DEF_RATING_B,E_NET_RATING_B,NET_RATING_B,AST_PCT_B,AST_TOV_B,AST_RATIO_B,OREB_PCT_B,DREB_PCT_B,REB_PCT_B,E_TM_TOV_PCT_B,TM_TOV_PCT_B,EFG_PCT_B,TS_PCT_B,USG_PCT_B,E_USG_PCT_B,E_PACE_B,PACE_B,PACE_PER40_B,POSS_B,PIE_B,Unnamed: 0.1
853,22200427,1610612746,Clippers,LAC,LA,240:00,98.7,100.0,114.5,119.4,-15.8,-19.4,0.618,1.17,15.2,0.387,0.642,0.504,18.703,18.9,0.444,0.479,1.0,0.193,96.58,94.0,78.33,95,0.364,1610612756,Suns,PHX,Phoenix,240:00,114.5,119.4,98.7,100.0,15.8,19.4,0.614,3.0,19.4,0.358,0.613,0.496,9.286,9.7,0.511,0.539,1.0,0.197,96.58,94.0,78.33,93,0.636,615.0
854,22200428,1610612766,Hornets,CHA,Charlotte,240:00,101.6,107.1,125.1,127.6,-23.5,-20.5,0.667,2.0,17.9,0.371,0.865,0.556,12.457,13.1,0.474,0.498,1.0,0.198,102.16,98.5,82.08,99,0.388,1610612737,Hawks,ATL,Atlanta,240:00,125.1,127.6,101.6,107.1,23.5,20.5,0.61,1.79,19.4,0.135,0.629,0.444,14.006,14.3,0.647,0.695,1.0,0.194,102.16,98.5,82.08,98,0.612,616.0
855,22200428,1610612737,Hawks,ATL,Atlanta,240:00,125.1,127.6,101.6,107.1,23.5,20.5,0.61,1.79,19.4,0.135,0.629,0.444,14.006,14.3,0.647,0.695,1.0,0.194,102.16,98.5,82.08,98,0.612,1610612766,Hornets,CHA,Charlotte,240:00,101.6,107.1,125.1,127.6,-23.5,-20.5,0.667,2.0,17.9,0.371,0.865,0.556,12.457,13.1,0.474,0.498,1.0,0.198,102.16,98.5,82.08,99,0.388,617.0
856,22200429,1610612758,Kings,SAC,Sacramento,240:00,116.5,120.8,111.2,113.0,5.3,7.8,0.698,2.14,21.6,0.214,0.667,0.456,13.364,13.9,0.598,0.644,1.0,0.195,103.2,100.5,83.75,101,0.556,1610612765,Pistons,DET,Detroit,240:00,111.2,113.0,116.5,120.8,-5.3,-7.8,0.564,1.29,16.0,0.333,0.786,0.544,16.726,17.0,0.518,0.573,1.0,0.197,103.2,100.5,83.75,100,0.444,618.0
857,22200429,1610612765,Pistons,DET,Detroit,240:00,111.2,113.0,116.5,120.8,-5.3,-7.8,0.564,1.29,16.0,0.333,0.786,0.544,16.726,17.0,0.518,0.573,1.0,0.197,103.2,100.5,83.75,100,0.444,1610612758,Kings,SAC,Sacramento,240:00,116.5,120.8,111.2,113.0,5.3,7.8,0.698,2.14,21.6,0.214,0.667,0.456,13.364,13.9,0.598,0.644,1.0,0.195,103.2,100.5,83.75,101,0.556,619.0
858,22200430,1610612753,Magic,ORL,Orlando,240:00,110.0,112.5,105.9,106.9,4.2,5.6,0.452,1.06,13.5,0.385,0.769,0.577,16.93,17.3,0.511,0.566,1.0,0.196,104.64,103.0,85.83,104,0.523,1610612738,Celtics,BOS,Boston,240:00,105.9,106.9,110.0,112.5,-4.2,-5.6,0.486,1.21,13.1,0.231,0.615,0.423,13.598,13.7,0.482,0.551,1.0,0.198,104.64,103.0,85.83,102,0.477,620.0
859,22200430,1610612738,Celtics,BOS,Boston,240:00,105.9,106.9,110.0,112.5,-4.2,-5.6,0.486,1.21,13.1,0.231,0.615,0.423,13.598,13.7,0.482,0.551,1.0,0.198,104.64,103.0,85.83,102,0.477,1610612753,Magic,ORL,Orlando,240:00,110.0,112.5,105.9,106.9,4.2,5.6,0.452,1.06,13.5,0.385,0.769,0.577,16.93,17.3,0.511,0.566,1.0,0.196,104.64,103.0,85.83,104,0.523,621.0
860,22200431,1610612754,Pacers,IND,Indiana,240:00,120.0,120.4,125.4,128.3,-5.5,-7.8,0.81,3.4,25.7,0.184,0.756,0.481,10.711,10.8,0.594,0.634,1.0,0.197,93.72,92.5,77.08,93,0.501,1610612739,Cavaliers,CLE,Cleveland,240:00,125.4,128.3,120.0,120.4,5.5,7.8,0.605,2.3,18.7,0.244,0.816,0.519,10.629,10.9,0.592,0.655,1.0,0.198,93.72,92.5,77.08,92,0.499,622.0
861,22200431,1610612739,Cavaliers,CLE,Cleveland,240:00,125.4,128.3,120.0,120.4,5.5,7.8,0.605,2.3,18.7,0.244,0.816,0.519,10.629,10.9,0.592,0.655,1.0,0.198,93.72,92.5,77.08,92,0.499,1610612754,Pacers,IND,Indiana,240:00,120.0,120.4,125.4,128.3,-5.5,-7.8,0.81,3.4,25.7,0.184,0.756,0.481,10.711,10.8,0.594,0.634,1.0,0.197,93.72,92.5,77.08,93,0.501,623.0
862,22200432,1610612755,76ers,PHI,Philadelphia,240:00,115.0,113.5,102.2,103.9,12.8,9.5,0.59,1.53,16.8,0.265,0.732,0.514,14.614,14.4,0.547,0.598,1.0,0.199,103.18,103.0,85.83,104,0.555,1610612744,Warriors,GSW,Golden State,240:00,102.2,103.9,115.0,113.5,-12.8,-9.5,0.795,1.82,21.0,0.268,0.735,0.486,16.39,16.7,0.505,0.531,1.0,0.2,103.18,103.0,85.83,102,0.445,624.0
863,22200432,1610612744,Warriors,GSW,Golden State,240:00,102.2,103.9,115.0,113.5,-12.8,-9.5,0.795,1.82,21.0,0.268,0.735,0.486,16.39,16.7,0.505,0.531,1.0,0.2,103.18,103.0,85.83,102,0.445,1610612755,76ers,PHI,Philadelphia,240:00,115.0,113.5,102.2,103.9,12.8,9.5,0.59,1.53,16.8,0.265,0.732,0.514,14.614,14.4,0.547,0.598,1.0,0.199,103.18,103.0,85.83,104,0.555,625.0
864,22200433,1610612761,Raptors,TOR,Toronto,240:00,117.5,120.8,122.5,125.3,-5.1,-4.4,0.415,1.89,13.8,0.239,0.813,0.474,9.113,9.4,0.542,0.599,1.0,0.195,97.94,95.5,79.58,96,0.458,1610612751,Nets,BKN,Brooklyn,240:00,122.5,125.3,117.5,120.8,5.1,4.4,0.478,1.47,17.9,0.188,0.761,0.526,15.445,15.8,0.664,0.691,1.0,0.196,97.94,95.5,79.58,95,0.542,626.0
865,22200433,1610612751,Nets,BKN,Brooklyn,240:00,122.5,125.3,117.5,120.8,5.1,4.4,0.478,1.47,17.9,0.188,0.761,0.526,15.445,15.8,0.664,0.691,1.0,0.196,97.94,95.5,79.58,95,0.542,1610612761,Raptors,TOR,Toronto,240:00,117.5,120.8,122.5,125.3,-5.1,-4.4,0.415,1.89,13.8,0.239,0.813,0.474,9.113,9.4,0.542,0.599,1.0,0.195,97.94,95.5,79.58,96,0.458,627.0
866,22200434,1610612752,Knicks,NYK,New York,240:00,110.6,115.2,92.4,91.9,18.2,23.2,0.514,1.58,13.9,0.344,0.902,0.569,11.641,12.1,0.495,0.537,1.0,0.196,100.8,99.0,82.5,99,0.583,1610612741,Bulls,CHI,Chicago,240:00,92.4,91.9,110.6,115.2,-18.2,-23.2,0.722,1.3,20.6,0.098,0.656,0.431,20.3,20.2,0.545,0.565,1.0,0.201,100.8,99.0,82.5,99,0.417,628.0
867,22200434,1610612741,Bulls,CHI,Chicago,240:00,92.4,91.9,110.6,115.2,-18.2,-23.2,0.722,1.3,20.6,0.098,0.656,0.431,20.3,20.2,0.545,0.565,1.0,0.201,100.8,99.0,82.5,99,0.417,1610612752,Knicks,NYK,New York,240:00,110.6,115.2,92.4,91.9,18.2,23.2,0.514,1.58,13.9,0.344,0.902,0.569,11.641,12.1,0.495,0.537,1.0,0.196,100.8,99.0,82.5,99,0.583,629.0
868,22200435,1610612760,Thunder,OKC,Oklahoma City,240:00,99.8,106.8,108.7,108.7,-9.0,-1.9,0.707,1.32,19.6,0.327,0.74,0.535,19.956,21.4,0.528,0.566,1.0,0.196,106.62,103.0,85.83,103,0.48,1610612750,Timberwolves,MIN,Minnesota,240:00,108.7,108.7,99.8,106.8,9.0,1.9,0.535,1.44,16.8,0.26,0.673,0.465,15.534,15.5,0.563,0.571,1.0,0.2,106.62,103.0,85.83,103,0.52,630.0
869,22200435,1610612750,Timberwolves,MIN,Minnesota,240:00,108.7,108.7,99.8,106.8,9.0,1.9,0.535,1.44,16.8,0.26,0.673,0.465,15.534,15.5,0.563,0.571,1.0,0.2,106.62,103.0,85.83,103,0.52,1610612760,Thunder,OKC,Oklahoma City,240:00,99.8,106.8,108.7,108.7,-9.0,-1.9,0.707,1.32,19.6,0.327,0.74,0.535,19.956,21.4,0.528,0.566,1.0,0.196,106.62,103.0,85.83,103,0.48,631.0
870,22200436,1610612757,Trail Blazers,POR,Portland,240:00,107.8,110.0,126.9,131.3,-19.1,-21.3,0.538,1.75,15.8,0.259,0.846,0.505,11.765,12.0,0.511,0.55,1.0,0.198,102.22,99.5,82.92,100,0.393,1610612742,Mavericks,DAL,Dallas,240:00,126.9,131.3,107.8,110.0,19.1,21.3,0.556,1.92,19.2,0.154,0.741,0.495,12.69,13.1,0.667,0.703,1.0,0.195,102.22,99.5,82.92,99,0.607,632.0
871,22200436,1610612742,Mavericks,DAL,Dallas,240:00,126.9,131.3,107.8,110.0,19.1,21.3,0.556,1.92,19.2,0.154,0.741,0.495,12.69,13.1,0.667,0.703,1.0,0.195,102.22,99.5,82.92,99,0.607,1610612757,Trail Blazers,POR,Portland,240:00,107.8,110.0,126.9,131.3,-19.1,-21.3,0.538,1.75,15.8,0.259,0.846,0.505,11.765,12.0,0.511,0.55,1.0,0.198,102.22,99.5,82.92,100,0.393,633.0
872,22200437,1610612747,Lakers,LAL,Los Angeles,240:00,119.4,121.2,104.5,104.9,14.8,16.3,0.604,1.93,19.9,0.326,0.791,0.551,14.21,14.4,0.593,0.62,1.0,0.197,104.44,103.5,86.25,104,0.572,1610612743,Nuggets,DEN,Denver,240:00,104.5,104.9,119.4,121.2,-14.8,-16.3,0.641,1.32,18.2,0.209,0.674,0.449,18.389,18.4,0.537,0.579,1.0,0.198,104.44,103.5,86.25,103,0.428,634.0
873,22200437,1610612743,Nuggets,DEN,Denver,240:00,104.5,104.9,119.4,121.2,-14.8,-16.3,0.641,1.32,18.2,0.209,0.674,0.449,18.389,18.4,0.537,0.579,1.0,0.198,104.44,103.5,86.25,103,0.428,1610612747,Lakers,LAL,Los Angeles,240:00,119.4,121.2,104.5,104.9,14.8,16.3,0.604,1.93,19.9,0.326,0.791,0.551,14.21,14.4,0.593,0.62,1.0,0.197,104.44,103.5,86.25,104,0.572,635.0
874,22200438,1610612764,Wizards,WAS,Washington,240:00,94.2,95.9,102.6,104.1,-8.4,-8.2,0.556,1.25,15.9,0.208,0.722,0.48,16.207,16.5,0.482,0.518,1.0,0.197,99.08,97.5,81.25,97,0.478,1610612746,Clippers,LAC,LA,240:00,102.6,104.1,94.2,95.9,8.4,8.2,0.514,1.36,14.6,0.278,0.792,0.52,14.079,14.3,0.5,0.523,1.0,0.197,99.08,97.5,81.25,98,0.522,636.0
875,22200438,1610612746,Clippers,LAC,LA,240:00,102.6,104.1,94.2,95.9,8.4,8.2,0.514,1.36,14.6,0.278,0.792,0.52,14.079,14.3,0.5,0.523,1.0,0.197,99.08,97.5,81.25,98,0.522,1610612764,Wizards,WAS,Washington,240:00,94.2,95.9,102.6,104.1,-8.4,-8.2,0.556,1.25,15.9,0.208,0.722,0.48,16.207,16.5,0.482,0.518,1.0,0.197,99.08,97.5,81.25,97,0.478,637.0
876,22200439,1610612759,Spurs,SAS,San Antonio,240:00,99.5,103.1,113.1,114.4,-13.6,-11.4,0.879,1.71,21.1,0.292,0.773,0.522,16.745,17.3,0.494,0.552,1.0,0.201,99.82,97.5,81.25,98,0.464,1610612748,Heat,MIA,Miami,240:00,113.1,114.4,99.5,103.1,13.6,11.4,0.595,1.79,19.1,0.227,0.708,0.478,14.268,14.4,0.579,0.602,1.0,0.194,99.82,97.5,81.25,97,0.536,638.0
877,22200439,1610612748,Heat,MIA,Miami,240:00,113.1,114.4,99.5,103.1,13.6,11.4,0.595,1.79,19.1,0.227,0.708,0.478,14.268,14.4,0.579,0.602,1.0,0.194,99.82,97.5,81.25,97,0.536,1610612759,Spurs,SAS,San Antonio,240:00,99.5,103.1,113.1,114.4,-13.6,-11.4,0.879,1.71,21.1,0.292,0.773,0.522,16.745,17.3,0.494,0.552,1.0,0.201,99.82,97.5,81.25,98,0.464,639.0
878,22200440,1610612742,Mavericks,DAL,Dallas,265:00,95.8,99.0,92.9,99.0,2.9,0.0,0.528,1.58,14.9,0.2,0.712,0.465,11.61,12.0,0.494,0.514,1.0,0.199,95.57,91.02,75.85,100,0.498,1610612739,Cavaliers,CLE,Cleveland,265:00,92.9,99.0,95.8,99.0,-2.9,0.0,0.575,1.77,16.5,0.288,0.8,0.535,12.073,12.9,0.463,0.482,1.0,0.192,95.57,91.02,75.85,101,0.502,640.0
879,22200440,1610612739,Cavaliers,CLE,Cleveland,265:00,92.9,99.0,95.8,99.0,-2.9,0.0,0.575,1.77,16.5,0.288,0.8,0.535,12.073,12.9,0.463,0.482,1.0,0.192,95.57,91.02,75.85,101,0.502,1610612742,Mavericks,DAL,Dallas,265:00,95.8,99.0,92.9,99.0,2.9,0.0,0.528,1.58,14.9,0.2,0.712,0.465,11.61,12.0,0.494,0.514,1.0,0.199,95.57,91.02,75.85,100,0.498,641.0
880,22200441,1610612757,Trail Blazers,POR,Portland,240:00,109.9,113.8,93.4,99.0,16.5,14.9,0.5,1.43,15.7,0.239,0.491,0.376,14.38,14.9,0.547,0.573,1.0,0.192,99.56,95.0,79.17,94,0.553,1610612745,Rockets,HOU,Houston,240:00,93.4,99.0,109.9,113.8,-16.5,-14.9,0.528,1.12,13.7,0.509,0.761,0.624,16.706,17.7,0.417,0.462,1.0,0.197,99.56,95.0,79.17,96,0.447,642.0
881,22200441,1610612745,Rockets,HOU,Houston,240:00,93.4,99.0,109.9,113.8,-16.5,-14.9,0.528,1.12,13.7,0.509,0.761,0.624,16.706,17.7,0.417,0.462,1.0,0.197,99.56,95.0,79.17,96,0.447,1610612757,Trail Blazers,POR,Portland,240:00,109.9,113.8,93.4,99.0,16.5,14.9,0.5,1.43,15.7,0.239,0.491,0.376,14.38,14.9,0.547,0.573,1.0,0.192,99.56,95.0,79.17,94,0.553,643.0
882,22200442,1610612762,Jazz,UTA,Utah,240:00,101.4,102.1,129.7,128.1,-28.3,-26.0,0.615,1.71,19.0,0.163,0.605,0.37,14.638,14.7,0.547,0.547,1.0,0.199,95.24,95.5,79.58,95,0.359,1610612749,Bucks,MIL,Milwaukee,240:00,129.7,128.1,101.4,102.1,28.3,26.0,0.625,2.0,21.5,0.395,0.837,0.63,15.816,15.6,0.633,0.648,1.0,0.198,95.24,95.5,79.58,96,0.641,644.0
883,22200442,1610612749,Bucks,MIL,Milwaukee,240:00,129.7,128.1,101.4,102.1,28.3,26.0,0.625,2.0,21.5,0.395,0.837,0.63,15.816,15.6,0.633,0.648,1.0,0.198,95.24,95.5,79.58,96,0.641,1610612762,Jazz,UTA,Utah,240:00,101.4,102.1,129.7,128.1,-28.3,-26.0,0.615,1.71,19.0,0.163,0.605,0.37,14.638,14.7,0.547,0.547,1.0,0.199,95.24,95.5,79.58,95,0.359,645.0
884,22200443,1610612760,Thunder,OKC,Oklahoma City,240:00,106.8,107.5,102.6,102.8,4.3,4.6,0.763,2.64,19.9,0.22,0.8,0.513,10.219,10.3,0.516,0.544,1.0,0.197,106.96,106.5,88.75,107,0.538,1610612763,Grizzlies,MEM,Memphis,240:00,102.6,102.8,106.8,107.5,-4.3,-4.6,0.441,1.5,11.4,0.2,0.78,0.487,9.409,9.4,0.444,0.513,1.0,0.198,106.96,106.5,88.75,106,0.462,646.0
885,22200443,1610612763,Grizzlies,MEM,Memphis,240:00,102.6,102.8,106.8,107.5,-4.3,-4.6,0.441,1.5,11.4,0.2,0.78,0.487,9.409,9.4,0.444,0.513,1.0,0.198,106.96,106.5,88.75,106,0.462,1610612760,Thunder,OKC,Oklahoma City,240:00,106.8,107.5,102.6,102.8,4.3,4.6,0.763,2.64,19.9,0.22,0.8,0.513,10.219,10.3,0.516,0.544,1.0,0.197,106.96,106.5,88.75,107,0.538,647.0
886,22200444,1610612756,Suns,PHX,Phoenix,240:00,122.4,124.2,119.1,121.3,3.3,2.9,0.59,2.88,17.8,0.286,0.818,0.5,8.299,8.4,0.56,0.6,1.0,0.199,96.06,94.5,78.75,95,0.507,1610612740,Pelicans,NOP,New Orleans,240:00,119.1,121.3,122.4,124.2,-3.3,-2.9,0.6,1.59,21.3,0.182,0.714,0.5,17.76,18.1,0.675,0.689,1.0,0.197,96.06,94.5,78.75,94,0.493,648.0
887,22200444,1610612740,Pelicans,NOP,New Orleans,240:00,119.1,121.3,122.4,124.2,-3.3,-2.9,0.6,1.59,21.3,0.182,0.714,0.5,17.76,18.1,0.675,0.689,1.0,0.197,96.06,94.5,78.75,94,0.493,1610612756,Suns,PHX,Phoenix,240:00,122.4,124.2,119.1,121.3,3.3,2.9,0.59,2.88,17.8,0.286,0.818,0.5,8.299,8.4,0.56,0.6,1.0,0.199,96.06,94.5,78.75,95,0.507,649.0
888,22200445,1610612753,Magic,ORL,Orlando,240:00,93.7,94.1,88.3,90.2,5.5,3.9,0.606,1.54,15.7,0.132,0.717,0.442,12.826,12.9,0.453,0.503,1.0,0.199,102.8,101.5,84.58,101,0.514,1610612738,Celtics,BOS,Boston,240:00,88.3,90.2,93.7,94.1,-5.5,-3.9,0.71,1.29,16.0,0.283,0.868,0.558,16.309,16.7,0.416,0.468,1.0,0.2,102.8,101.5,84.58,102,0.486,650.0
889,22200445,1610612738,Celtics,BOS,Boston,240:00,88.3,90.2,93.7,94.1,-5.5,-3.9,0.71,1.29,16.0,0.283,0.868,0.558,16.309,16.7,0.416,0.468,1.0,0.2,102.8,101.5,84.58,102,0.486,1610612753,Magic,ORL,Orlando,240:00,93.7,94.1,88.3,90.2,5.5,3.9,0.606,1.54,15.7,0.132,0.717,0.442,12.826,12.9,0.453,0.503,1.0,0.199,102.8,101.5,84.58,101,0.514,651.0
890,22200446,1610612752,Knicks,NYK,New York,240:00,111.0,111.2,102.8,107.1,8.2,4.2,0.333,0.81,10.4,0.319,0.691,0.52,16.293,16.3,0.518,0.567,1.0,0.2,100.66,98.5,82.08,98,0.561,1610612754,Pacers,IND,Indiana,240:00,102.8,107.1,111.0,111.2,-8.2,-4.2,0.513,1.33,14.8,0.309,0.681,0.48,14.546,15.2,0.506,0.529,1.0,0.195,100.66,98.5,82.08,99,0.439,652.0
891,22200446,1610612754,Pacers,IND,Indiana,240:00,102.8,107.1,111.0,111.2,-8.2,-4.2,0.513,1.33,14.8,0.309,0.681,0.48,14.546,15.2,0.506,0.529,1.0,0.195,100.66,98.5,82.08,99,0.439,1610612752,Knicks,NYK,New York,240:00,111.0,111.2,102.8,107.1,8.2,4.2,0.333,0.81,10.4,0.319,0.691,0.52,16.293,16.3,0.518,0.567,1.0,0.2,100.66,98.5,82.08,98,0.561,653.0
892,22200447,1610612765,Pistons,DET,Detroit,240:00,119.8,123.5,125.1,125.3,-5.3,-1.8,0.476,2.22,15.2,0.313,0.842,0.547,8.914,9.2,0.523,0.588,1.0,0.198,100.04,98.5,82.08,98,0.479,1610612751,Nets,BKN,Brooklyn,240:00,125.1,125.3,119.8,123.5,5.3,1.8,0.591,2.0,20.1,0.158,0.688,0.453,13.115,13.1,0.644,0.688,1.0,0.198,100.04,98.5,82.08,99,0.521,654.0
893,22200447,1610612751,Nets,BKN,Brooklyn,240:00,125.1,125.3,119.8,123.5,5.3,1.8,0.591,2.0,20.1,0.158,0.688,0.453,13.115,13.1,0.644,0.688,1.0,0.198,100.04,98.5,82.08,99,0.521,1610612765,Pistons,DET,Detroit,240:00,119.8,123.5,125.1,125.3,-5.3,-1.8,0.476,2.22,15.2,0.313,0.842,0.547,8.914,9.2,0.523,0.588,1.0,0.198,100.04,98.5,82.08,98,0.479,655.0
894,22200448,1610612761,Raptors,TOR,Toronto,240:00,109.3,113.4,129.3,129.9,-20.1,-16.5,0.525,1.5,15.0,0.397,0.625,0.49,13.905,14.4,0.489,0.525,1.0,0.195,99.06,97.0,80.83,97,0.39,1610612744,Warriors,GSW,Golden State,240:00,129.3,129.9,109.3,113.4,20.1,16.5,0.721,1.82,22.1,0.375,0.603,0.51,17.447,17.5,0.642,0.682,1.0,0.201,99.06,97.0,80.83,97,0.61,656.0
895,22200448,1610612744,Warriors,GSW,Golden State,240:00,129.3,129.9,109.3,113.4,20.1,16.5,0.721,1.82,22.1,0.375,0.603,0.51,17.447,17.5,0.642,0.682,1.0,0.201,99.06,97.0,80.83,97,0.61,1610612761,Raptors,TOR,Toronto,240:00,109.3,113.4,129.3,129.9,-20.1,-16.5,0.525,1.5,15.0,0.397,0.625,0.49,13.905,14.4,0.489,0.525,1.0,0.195,99.06,97.0,80.83,97,0.39,657.0
896,22200449,1610612750,Timberwolves,MIN,Minnesota,240:00,145.6,148.5,121.7,124.8,23.9,23.8,0.667,2.92,26.2,0.219,0.795,0.553,12.616,12.9,0.787,0.798,1.0,0.196,103.3,101.0,84.17,101,0.589,1610612741,Bulls,CHI,Chicago,240:00,121.7,124.8,145.6,148.5,-23.9,-23.8,0.674,2.82,22.1,0.205,0.781,0.447,10.622,10.9,0.614,0.639,1.0,0.197,103.3,101.0,84.17,101,0.411,658.0
897,22200449,1610612741,Bulls,CHI,Chicago,240:00,121.7,124.8,145.6,148.5,-23.9,-23.8,0.674,2.82,22.1,0.205,0.781,0.447,10.622,10.9,0.614,0.639,1.0,0.197,103.3,101.0,84.17,101,0.411,1610612750,Timberwolves,MIN,Minnesota,240:00,145.6,148.5,121.7,124.8,23.9,23.8,0.667,2.92,26.2,0.219,0.795,0.553,12.616,12.9,0.787,0.798,1.0,0.196,103.3,101.0,84.17,101,0.589,659.0
898,22200450,1610612743,Nuggets,DEN,Denver,240:00,110.2,111.2,109.4,108.5,0.8,2.7,0.767,2.36,21.2,0.339,0.782,0.559,12.968,13.1,0.516,0.546,1.0,0.198,106.54,106.5,88.75,107,0.532,1610612766,Hornets,CHA,Charlotte,240:00,109.4,108.5,110.2,111.2,-0.8,-2.7,0.634,2.36,18.2,0.218,0.661,0.441,10.464,10.4,0.49,0.542,1.0,0.198,106.54,106.5,88.75,106,0.468,660.0
899,22200450,1610612766,Hornets,CHA,Charlotte,240:00,109.4,108.5,110.2,111.2,-0.8,-2.7,0.634,2.36,18.2,0.218,0.661,0.441,10.464,10.4,0.49,0.542,1.0,0.198,106.54,106.5,88.75,106,0.468,1610612743,Nuggets,DEN,Denver,240:00,110.2,111.2,109.4,108.5,0.8,2.7,0.767,2.36,21.2,0.339,0.782,0.559,12.968,13.1,0.516,0.546,1.0,0.198,106.54,106.5,88.75,107,0.532,661.0
900,22200451,1610612764,Wizards,WAS,Washington,240:00,110.8,113.6,113.7,115.5,-2.8,-1.9,0.545,2.4,17.2,0.259,0.816,0.524,9.473,9.7,0.516,0.554,1.0,0.199,105.12,103.0,85.83,103,0.479,1610612747,Lakers,LAL,Los Angeles,240:00,113.7,115.5,110.8,113.6,2.8,1.9,0.63,3.22,20.8,0.184,0.741,0.476,8.598,8.7,0.56,0.585,1.0,0.199,105.12,103.0,85.83,103,0.521,662.0
901,22200451,1610612747,Lakers,LAL,Los Angeles,240:00,113.7,115.5,110.8,113.6,2.8,1.9,0.63,3.22,20.8,0.184,0.741,0.476,8.598,8.7,0.56,0.585,1.0,0.199,105.12,103.0,85.83,103,0.521,1610612764,Wizards,WAS,Washington,240:00,110.8,113.6,113.7,115.5,-2.8,-1.9,0.545,2.4,17.2,0.259,0.816,0.524,9.473,9.7,0.516,0.554,1.0,0.199,105.12,103.0,85.83,103,0.479,663.0
902,22200452,1610612762,Jazz,UTA,Utah,240:00,96.9,98.0,121.5,120.8,-24.5,-22.8,0.528,1.36,14.0,0.311,0.786,0.461,13.709,13.9,0.441,0.48,1.0,0.2,101.28,101.0,84.17,101,0.318,1610612739,Cavaliers,CLE,Cleveland,240:00,121.5,120.8,96.9,98.0,24.5,22.8,0.558,1.04,18.7,0.214,0.689,0.539,22.899,22.8,0.721,0.749,1.0,0.197,101.28,101.0,84.17,101,0.682,664.0
903,22200452,1610612739,Cavaliers,CLE,Cleveland,240:00,121.5,120.8,96.9,98.0,24.5,22.8,0.558,1.04,18.7,0.214,0.689,0.539,22.899,22.8,0.721,0.749,1.0,0.197,101.28,101.0,84.17,101,0.682,1610612762,Jazz,UTA,Utah,240:00,96.9,98.0,121.5,120.8,-24.5,-22.8,0.528,1.36,14.0,0.311,0.786,0.461,13.709,13.9,0.441,0.48,1.0,0.2,101.28,101.0,84.17,101,0.318,665.0
904,22200453,1610612761,Raptors,TOR,Toronto,265:00,97.3,99.0,100.1,101.0,-2.8,-2.0,0.649,1.5,17.5,0.25,0.837,0.535,15.414,15.7,0.483,0.522,1.0,0.199,94.04,92.83,77.36,102,0.501,1610612755,76ers,PHI,Philadelphia,265:00,100.1,101.0,97.3,99.0,2.8,2.0,0.688,1.38,16.9,0.163,0.75,0.465,15.402,15.5,0.494,0.566,1.0,0.2,94.04,92.83,77.36,103,0.499,666.0
905,22200453,1610612755,76ers,PHI,Philadelphia,265:00,100.1,101.0,97.3,99.0,2.8,2.0,0.688,1.38,16.9,0.163,0.75,0.465,15.402,15.5,0.494,0.566,1.0,0.2,94.04,92.83,77.36,103,0.499,1610612761,Raptors,TOR,Toronto,265:00,97.3,99.0,100.1,101.0,-2.8,-2.0,0.649,1.5,17.5,0.25,0.837,0.535,15.414,15.7,0.483,0.522,1.0,0.199,94.04,92.83,77.36,102,0.501,667.0
906,22200454,1610612753,Magic,ORL,Orlando,240:00,120.2,123.8,118.0,126.0,2.2,-2.2,0.644,3.63,20.3,0.308,0.771,0.53,7.692,7.9,0.537,0.59,1.0,0.2,105.4,100.5,83.75,101,0.507,1610612737,Hawks,ATL,Atlanta,240:00,118.0,126.0,120.2,123.8,-2.2,2.2,0.604,2.9,20.5,0.229,0.692,0.47,9.363,10.0,0.574,0.613,1.0,0.197,105.4,100.5,83.75,100,0.493,668.0
907,22200454,1610612737,Hawks,ATL,Atlanta,240:00,118.0,126.0,120.2,123.8,-2.2,2.2,0.604,2.9,20.5,0.229,0.692,0.47,9.363,10.0,0.574,0.613,1.0,0.197,105.4,100.5,83.75,100,0.493,1610612753,Magic,ORL,Orlando,240:00,120.2,123.8,118.0,126.0,2.2,-2.2,0.644,3.63,20.3,0.308,0.771,0.53,7.692,7.9,0.537,0.59,1.0,0.2,105.4,100.5,83.75,101,0.507,669.0
908,22200455,1610612759,Spurs,SAS,San Antonio,240:00,122.3,122.8,102.3,105.0,20.0,17.8,0.652,1.58,21.4,0.316,0.656,0.525,18.745,18.8,0.657,0.679,1.0,0.201,102.0,100.5,83.75,101,0.593,1610612745,Rockets,HOU,Houston,240:00,102.3,105.0,122.3,122.8,-20.0,-17.8,0.575,2.09,16.2,0.344,0.684,0.475,10.717,11.0,0.452,0.488,1.0,0.201,102.0,100.5,83.75,100,0.407,670.0
