,GAME_ID,TEAM_ID_A,TEAM_NAME_A,TEAM_ABBREVIATION_A,TEAM_CITY_A,MIN_A,PTS_OFF_TOV_A,PTS_2ND_CHANCE_A,PTS_FB_A,PTS_PAINT_A,OPP_PTS_OFF_TOV_A,OPP_PTS_2ND_CHANCE_A,OPP_PTS_FB_A,OPP_PTS_PAINT_A,BLK_A,BLKA_A,PF_A,PFD_A,TEAM_ID_B,TEAM_NAME_B,TEAM_ABBREVIATION_B,TEAM_CITY_B,MIN_B,PTS_OFF_TOV_B,PTS_2ND_CHANCE_B,PTS_FB_B,PTS_PAINT_B,OPP_PTS_OFF_TOV_B,OPP_PTS_2ND_CHANCE_B,OPP_PTS_FB_B,OPP_PTS_PAINT_B,BLK_B,BLKA_B,PF_B,PFD_B,Unnamed: 0.1
423,22200212,1610612750,Timberwolves,MIN,Minnesota,240:00,22.0,11.0,30.0,58.0,14.0,20.0,9.0,56.0,6,5,15,26,1610612753,Magic,ORL,Orlando,240:00,14.0,20.0,9.0,56.0,22.0,11.0,30.0,58.0,5,6,26,15,185.0
424,22200213,1610612764,Wizards,WAS,Washington,240:00,12.0,17.0,8.0,42.0,26.0,16.0,7.0,50.0,5,7,20,22,1610612760,Thunder,OKC,Oklahoma City,240:00,26.0,16.0,7.0,50.0,12.0,17.0,8.0,42.0,7,5,22,20,186.0
425,22200213,1610612760,Thunder,OKC,Oklahoma City,240:00,26.0,16.0,7.0,50.0,12.0,17.0,8.0,42.0,7,5,22,20,1610612764,Wizards,WAS,Washington,240:00,12.0,17.0,8.0,42.0,26.0,16.0,7.0,50.0,5,7,20,22,187.0
426,22200214,1610612738,Celtics,BOS,Boston,240:00,18.0,10.0,15.0,50.0,9.0,13.0,12.0,58.0,8,5,20,11,1610612737,Hawks,ATL,Atlanta,240:00,9.0,13.0,12.0,58.0,18.0,10.0,15.0,50.0,5,8,11,20,188.0
427,22200214,1610612737,Hawks,ATL,Atlanta,240:00,9.0,13.0,12.0,58.0,18.0,10.0,15.0,50.0,5,8,11,20,1610612738,Celtics,BOS,Boston,240:00,18.0,10.0,15.0,50.0,9.0,13.0,12.0,58.0,8,5,20,11,189.0
428,22200215,1610612761,Raptors,TOR,Toronto,240:00,29.0,26.0,9.0,58.0,25.0,5.0,12.0,42.0,3,4,23,20,1610612748,Heat,MIA,Miami,240:00,25.0,5.0,12.0,42.0,29.0,26.0,9.0,58.0,4,3,20,23,190.0
429,22200215,1610612748,Heat,MIA,Miami,240:00,25.0,5.0,12.0,42.0,29.0,26.0,9.0,58.0,4,3,20,23,1610612761,Raptors,TOR,Toronto,240:00,29.0,26.0,9.0,58.0,25.0,5.0,12.0,42.0,3,4,23,20,191.0
430,22200216,1610612749,Bucks,MIL,Milwaukee,240:00,6.0,21.0,15.0,36.0,16.0,6.0,6.0,36.0,6,7,16,18,1610612739,Cavaliers,CLE,Cleveland,240:00,16.0,6.0,6.0,36.0,6.0,21.0,15.0,36.0,7,6,18,16,192.0
431,22200216,1610612739,Cavaliers,CLE,Cleveland,240:00,16.0,6.0,6.0,36.0,6.0,21.0,15.0,36.0,7,6,18,16,1610612749,Bucks,MIL,Milwaukee,240:00,6.0,21.0,15.0,36.0,16.0,6.0,6.0,36.0,6,7,16,18,193.0
432,22200217,1610612740,Pelicans,NOP,New Orleans,240:00,9.0,15.0,10.0,46.0,13.0,9.0,9.0,48.0,6,1,18,18,1610612741,Bulls,CHI,Chicago,240:00,13.0,9.0,9.0,48.0,9.0,15.0,10.0,46.0,1,6,18,18,194.0
433,22200217,1610612741,Bulls,CHI,Chicago,240:00,13.0,9.0,9.0,48.0,9.0,15.0,10.0,46.0,1,6,18,18,1610612740,Pelicans,NOP,New Orleans,240:00,9.0,15.0,10.0,46.0,13.0,9.0,9.0,48.0,6,1,18,18,195.0
434,22200218,1610612745,Rockets,HOU,Houston,240:00,11.0,18.0,9.0,46.0,25.0,19.0,22.0,32.0,19,2,19,19,1610612742,Mavericks,DAL,Dallas,240:00,25.0,19.0,22.0,32.0,11.0,18.0,9.0,46.0,2,19,19,19,196.0
435,22200218,1610612742,Mavericks,DAL,Dallas,240:00,25.0,19.0,22.0,32.0,11.0,18.0,9.0,46.0,2,19,19,19,1610612745,Rockets,HOU,Houston,240:00,11.0,18.0,9.0,46.0,25.0,19.0,22.0,32.0,19,2,19,19,197.0
436,22200219,1610612752,Knicks,NYK,New York,240:00,14.0,13.0,21.0,50.0,9.0,13.0,12.0,34.0,5,5,18,25,1610612743,Nuggets,DEN,Denver,240:00,9.0,13.0,12.0,34.0,14.0,13.0,21.0,50.0,5,5,25,18,198.0
437,22200219,1610612743,Nuggets,DEN,Denver,240:00,9.0,13.0,12.0,34.0,14.0,13.0,21.0,50.0,5,5,25,18,1610612752,Knicks,NYK,New York,240:00,14.0,13.0,21.0,50.0,9.0,13.0,12.0,34.0,5,5,18,25,199.0
438,22200220,1610612756,Suns,PHX,Phoenix,240:00,26.0,16.0,13.0,34.0,17.0,5.0,12.0,34.0,8,3,22,23,1610612744,Warriors,GSW,Golden State,240:00,17.0,5.0,12.0,34.0,26.0,16.0,13.0,34.0,3,8,23,22,200.0
439,22200220,1610612744,Warriors,GSW,Golden State,240:00,17.0,5.0,12.0,34.0,26.0,16.0,13.0,34.0,3,8,23,22,1610612756,Suns,PHX,Phoenix,240:00,26.0,16.0,13.0,34.0,17.0,5.0,12.0,34.0,8,3,22,23,201.0
440,22200221,1610612757,Trail Blazers,POR,Portland,240:00,30.0,9.0,23.0,42.0,13.0,10.0,27.0,50.0,5,5,22,24,1610612751,Nets,BKN,Brooklyn,240:00,13.0,10.0,27.0,50.0,30.0,9.0,23.0,42.0,5,5,24,22,202.0
441,22200221,1610612751,Nets,BKN,Brooklyn,240:00,13.0,10.0,27.0,50.0,30.0,9.0,23.0,42.0,5,5,24,22,1610612757,Trail Blazers,POR,Portland,240:00,30.0,9.0,23.0,42.0,13.0,10.0,27.0,50.0,5,5,22,24,203.0
442,22200222,1610612759,Spurs,SAS,San Antonio,240:00,13.0,4.0,16.0,56.0,21.0,16.0,20.0,54.0,6,1,22,15,1610612758,Kings,SAC,Sacramento,240:00,21.0,16.0,20.0,54.0,13.0,4.0,16.0,56.0,1,6,15,22,204.0
443,22200222,1610612758,Kings,SAC,Sacramento,240:00,21.0,16.0,20.0,54.0,13.0,4.0,16.0,56.0,1,6,15,22,1610612759,Spurs,SAS,San Antonio,240:00,13.0,4.0,16.0,56.0,21.0,16.0,20.0,54.0,6,1,22,15,205.0
444,22200223,1610612746,Clippers,LAC,LA,240:00,6.0,14.0,4.0,38.0,19.0,12.0,15.0,48.0,1,7,21,26,1610612765,Pistons,DET,Detroit,240:00,19.0,12.0,15.0,48.0,6.0,14.0,4.0,38.0,7,1,26,21,206.0
445,22200223,1610612765,Pistons,DET,Detroit,240:00,19.0,12.0,15.0,48.0,6.0,14.0,4.0,38.0,7,1,26,21,1610612746,Clippers,LAC,LA,240:00,6.0,14.0,4.0,38.0,19.0,12.0,15.0,48.0,1,7,21,26,207.0
446,22200224,1610612764,Wizards,WAS,Washington,265:00,8.0,8.0,6.0,40.0,7.0,16.0,7.0,40.0,4,4,25,15,1610612748,Heat,MIA,Miami,265:00,7.0,16.0,7.0,40.0,8.0,8.0,6.0,40.0,4,4,15,25,208.0
447,22200224,1610612748,Heat,MIA,Miami,265:00,7.0,16.0,7.0,40.0,8.0,8.0,6.0,40.0,4,4,15,25,1610612764,Wizards,WAS,Washington,265:00,8.0,8.0,6.0,40.0,7.0,16.0,7.0,40.0,4,4,25,15,209.0
448,22200225,1610612739,Cavaliers,CLE,Cleveland,290:00,16.0,14.0,2.0,64.0,34.0,22.0,19.0,54.0,8,6,25,33,1610612766,Hornets,CHA,Charlotte,290:00,34.0,22.0,19.0,54.0,16.0,14.0,2.0,64.0,6,8,33,25,210.0
449,22200225,1610612766,Hornets,CHA,Charlotte,290:00,34.0,22.0,19.0,54.0,16.0,14.0,2.0,64.0,6,8,33,25,1610612739,Cavaliers,CLE,Cleveland,290:00,16.0,14.0,2.0,64.0,34.0,22.0,19.0,54.0,8,6,25,33,211.0
450,22200226,1610612755,76ers,PHI,Philadelphia,240:00,8.0,6.0,8.0,36.0,15.0,13.0,10.0,44.0,5,7,18,18,1610612749,Bucks,MIL,Milwaukee,240:00,15.0,13.0,10.0,44.0,8.0,6.0,8.0,36.0,7,5,18,18,212.0
451,22200226,1610612749,Bucks,MIL,Milwaukee,240:00,15.0,13.0,10.0,44.0,8.0,6.0,8.0,36.0,7,5,18,18,1610612755,76ers,PHI,Philadelphia,240:00,8.0,6.0,8.0,36.0,15.0,13.0,10.0,44.0,5,7,18,18,213.0
452,22200227,1610612753,Magic,ORL,Orlando,240:00,13.0,8.0,5.0,40.0,25.0,12.0,18.0,50.0,7,6,25,19,1610612741,Bulls,CHI,Chicago,240:00,25.0,12.0,18.0,50.0,13.0,8.0,5.0,40.0,6,7,19,25,214.0
453,22200227,1610612741,Bulls,CHI,Chicago,240:00,25.0,12.0,18.0,50.0,13.0,8.0,5.0,40.0,6,7,19,25,1610612753,Magic,ORL,Orlando,240:00,13.0,8.0,5.0,40.0,25.0,12.0,18.0,50.0,7,6,25,19,215.0
454,22200228,1610612754,Pacers,IND,Indiana,240:00,18.0,17.0,12.0,38.0,18.0,14.0,10.0,40.0,10,4,26,24,1610612745,Rockets,HOU,Houston,240:00,18.0,14.0,10.0,40.0,18.0,17.0,12.0,38.0,4,10,24,26,216.0
455,22200228,1610612745,Rockets,HOU,Houston,240:00,18.0,14.0,10.0,40.0,18.0,17.0,12.0,38.0,4,10,24,26,1610612754,Pacers,IND,Indiana,240:00,18.0,17.0,12.0,38.0,18.0,14.0,10.0,40.0,10,4,26,24,217.0
456,22200229,1610612760,Thunder,OKC,Oklahoma City,240:00,13.0,12.0,6.0,56.0,7.0,14.0,30.0,46.0,9,7,28,13,1610612763,Grizzlies,MEM,Memphis,240:00,7.0,14.0,30.0,46.0,13.0,12.0,6.0,56.0,7,9,13,28,218.0
457,22200229,1610612763,Grizzlies,MEM,Memphis,240:00,7.0,14.0,30.0,46.0,13.0,12.0,6.0,56.0,7,9,13,28,1610612760,Thunder,OKC,Oklahoma City,240:00,13.0,12.0,6.0,56.0,7.0,14.0,30.0,46.0,9,7,28,13,219.0
458,22200230,1610612743,Nuggets,DEN,Denver,240:00,6.0,7.0,14.0,46.0,16.0,10.0,7.0,64.0,1,3,20,19,1610612742,Mavericks,DAL,Dallas,240:00,16.0,10.0,7.0,64.0,6.0,7.0,14.0,46.0,3,1,19,20,220.0
459,22200230,1610612742,Mavericks,DAL,Dallas,240:00,16.0,10.0,7.0,64.0,6.0,7.0,14.0,46.0,3,1,19,20,1610612743,Nuggets,DEN,Denver,240:00,6.0,7.0,14.0,46.0,16.0,10.0,7.0,64.0,1,3,20,19,221.0
460,22200231,1610612740,Pelicans,NOP,New Orleans,240:00,20.0,10.0,24.0,52.0,23.0,9.0,11.0,38.0,3,3,18,13,1610612738,Celtics,BOS,Boston,240:00,23.0,9.0,11.0,38.0,20.0,10.0,24.0,52.0,3,3,13,18,222.0
461,22200231,1610612738,Celtics,BOS,Boston,240:00,23.0,9.0,11.0,38.0,20.0,10.0,24.0,52.0,3,3,13,18,1610612740,Pelicans,NOP,New Orleans,240:00,20.0,10.0,24.0,52.0,23.0,9.0,11.0,38.0,3,3,18,13,223.0
462,22200232,1610612762,Jazz,UTA,Utah,240:00,13.0,16.0,8.0,58.0,21.0,25.0,19.0,66.0,3,6,28,25,1610612756,Suns,PHX,Phoenix,240:00,21.0,25.0,19.0,66.0,13.0,16.0,8.0,58.0,6,3,25,28,224.0
463,22200232,1610612756,Suns,PHX,Phoenix,240:00,21.0,25.0,19.0,66.0,13.0,16.0,8.0,58.0,6,3,25,28,1610612762,Jazz,UTA,Utah,240:00,13.0,16.0,8.0,58.0,21.0,25.0,19.0,66.0,3,6,28,25,225.0
464,22200233,1610612752,Knicks,NYK,New York,240:00,19.0,17.0,19.0,40.0,16.0,11.0,21.0,40.0,7,3,16,26,1610612744,Warriors,GSW,Golden State,240:00,16.0,11.0,21.0,40.0,19.0,17.0,19.0,40.0,3,7,26,16,226.0
465,22200233,1610612744,Warriors,GSW,Golden State,240:00,16.0,11.0,21.0,40.0,19.0,17.0,19.0,40.0,3,7,26,16,1610612752,Knicks,NYK,New York,240:00,19.0,17.0,19.0,40.0,16.0,11.0,21.0,40.0,7,3,16,26,227.0
466,22200234,1610612747,Lakers,LAL,Los Angeles,240:00,9.0,14.0,11.0,66.0,22.0,17.0,18.0,50.0,7,4,24,30,1610612765,Pistons,DET,Detroit,240:00,22.0,17.0,18.0,50.0,9.0,14.0,11.0,66.0,4,7,30,24,228.0
467,22200234,1610612765,Pistons,DET,Detroit,240:00,22.0,17.0,18.0,50.0,9.0,14.0,11.0,66.0,4,7,30,24,1610612747,Lakers,LAL,Los Angeles,240:00,9.0,14.0,11.0,66.0,22.0,17.0,18.0,50.0,7,4,24,30,229.0
468,22200235,1610612761,Raptors,TOR,Toronto,265:00,18.0,17.0,22.0,78.0,19.0,12.0,21.0,72.0,6,5,25,20,1610612737,Hawks,ATL,Atlanta,265:00,19.0,12.0,21.0,72.0,18.0,17.0,22.0,78.0,5,6,20,25,230.0
469,22200235,1610612737,Hawks,ATL,Atlanta,265:00,19.0,12.0,21.0,72.0,18.0,17.0,22.0,78.0,5,6,20,25,1610612761,Raptors,TOR,Toronto,265:00,18.0,17.0,22.0,78.0,19.0,12.0,21.0,72.0,6,5,25,20,231.0
470,22200236,1610612753,Magic,ORL,Orlando,240:00,11.0,19.0,22.0,36.0,10.0,19.0,16.0,42.0,6,6,17,18,1610612754,Pacers,IND,Indiana,240:00,10.0,19.0,16.0,42.0,11.0,19.0,22.0,36.0,6,6,18,17,232.0
471,22200236,1610612754,Pacers,IND,Indiana,240:00,10.0,19.0,16.0,42.0,11.0,19.0,22.0,36.0,6,6,18,17,1610612753,Magic,ORL,Orlando,240:00,11.0,19.0,22.0,36.0,10.0,19.0,16.0,42.0,6,6,17,18,233.0
472,22200237,1610612755,76ers,PHI,Philadelphia,240:00,27.0,4.0,13.0,36.0,18.0,10.0,14.0,48.0,1,2,24,25,1610612750,Timberwolves,MIN,Minnesota,240:00,18.0,10.0,14.0,48.0,27.0,4.0,13.0,36.0,2,1,25,24,234.0
473,22200237,1610612750,Timberwolves,MIN,Minnesota,240:00,18.0,10.0,14.0,48.0,27.0,4.0,13.0,36.0,2,1,25,24,1610612755,76ers,PHI,Philadelphia,240:00,27.0,4.0,13.0,36.0,18.0,10.0,14.0,48.0,1,2,24,25,235.0
474,22200238,1610612762,Jazz,UTA,Utah,240:00,28.0,18.0,11.0,50.0,20.0,16.0,16.0,48.0,4,8,20,22,1610612757,Trail Blazers,POR,Portland,240:00,20.0,16.0,16.0,48.0,28.0,18.0,11.0,50.0,8,4,22,20,236.0
475,22200238,1610612757,Trail Blazers,POR,Portland,240:00,20.0,16.0,16.0,48.0,28.0,18.0,11.0,50.0,8,4,22,20,1610612762,Jazz,UTA,Utah,240:00,28.0,18.0,11.0,50.0,20.0,16.0,16.0,48.0,4,8,20,22,237.0
476,22200239,1610612759,Spurs,SAS,San Antonio,240:00,14.0,12.0,12.0,56.0,20.0,3.0,10.0,32.0,2,1,13,20,1610612746,Clippers,LAC,LA,240:00,20.0,3.0,10.0,32.0,14.0,12.0,12.0,56.0,1,2,20,13,238.0
477,22200239,1610612746,Clippers,LAC,LA,240:00,20.0,3.0,10.0,32.0,14.0,12.0,12.0,56.0,1,2,20,13,1610612759,Spurs,SAS,San Antonio,240:00,14.0,12.0,12.0,56.0,20.0,3.0,10.0,32.0,2,1,13,20,239.0
478,22200240,1610612756,Suns,PHX,Phoenix,240:00,13.0,19.0,13.0,42.0,12.0,11.0,12.0,46.0,8,7,22,15,1610612752,Knicks,NYK,New York,240:00,12.0,11.0,12.0,46.0,13.0,19.0,13.0,42.0,7,8,15,22,240.0
479,22200240,1610612752,Knicks,NYK,New York,240:00,12.0,11.0,12.0,46.0,13.0,19.0,13.0,42.0,7,8,15,22,1610612756,Suns,PHX,Phoenix,240:00,13.0,19.0,13.0,42.0,12.0,11.0,12.0,46.0,8,7,22,15,241.0
480,22200241,1610612764,Wizards,WAS,Washington,240:00,13.0,22.0,8.0,48.0,15.0,16.0,6.0,50.0,13,5,19,18,1610612766,Hornets,CHA,Charlotte,240:00,15.0,16.0,6.0,50.0,13.0,22.0,8.0,48.0,5,13,18,19,242.0
481,22200241,1610612766,Hornets,CHA,Charlotte,240:00,15.0,16.0,6.0,50.0,13.0,22.0,8.0,48.0,5,13,18,19,1610612764,Wizards,WAS,Washington,240:00,13.0,22.0,8.0,48.0,15.0,16.0,6.0,50.0,13,5,19,18,243.0
482,22200242,1610612758,Kings,SAC,Sacramento,240:00,15.0,19.0,16.0,62.0,16.0,16.0,9.0,54.0,0,3,18,24,1610612765,Pistons,DET,Detroit,240:00,16.0,16.0,9.0,54.0,15.0,19.0,16.0,62.0,3,0,24,18,244.0
483,22200242,1610612765,Pistons,DET,Detroit,240:00,16.0,16.0,9.0,54.0,15.0,19.0,16.0,62.0,3,0,24,18,1610612758,Kings,SAC,Sacramento,240:00,15.0,19.0,16.0,62.0,16.0,16.0,9.0,54.0,0,3,18,24,245.0
484,22200243,1610612763,Grizzlies,MEM,Memphis,240:00,23.0,17.0,23.0,56.0,11.0,8.0,15.0,46.0,0,5,12,25,1610612751,Nets,BKN,Brooklyn,240:00,11.0,8.0,15.0,46.0,23.0,17.0,23.0,56.0,5,0,25,12,246.0
485,22200243,1610612751,Nets,BKN,Brooklyn,240:00,11.0,8.0,15.0,46.0,23.0,17.0,23.0,56.0,5,0,25,12,1610612763,Grizzlies,MEM,Memphis,240:00,23.0,17.0,23.0,56.0,11.0,8.0,15.0,46.0,0,5,12,25,247.0
486,22200244,1610612748,Heat,MIA,Miami,240:00,23.0,11.0,6.0,40.0,28.0,13.0,12.0,50.0,3,1,16,23,1610612739,Cavaliers,CLE,Cleveland,240:00,28.0,13.0,12.0,50.0,23.0,11.0,6.0,40.0,1,3,23,16,248.0
487,22200244,1610612739,Cavaliers,CLE,Cleveland,240:00,28.0,13.0,12.0,50.0,23.0,11.0,6.0,40.0,1,3,23,16,1610612748,Heat,MIA,Miami,240:00,23.0,11.0,6.0,40.0,28.0,13.0,12.0,50.0,3,1,16,23,249.0
488,22200245,1610612745,Rockets,HOU,Houston,240:00,16.0,16.0,13.0,48.0,15.0,12.0,21.0,42.0,1,5,12,22,1610612744,Warriors,GSW,Golden State,240:00,15.0,12.0,21.0,42.0,16.0,16.0,13.0,48.0,5,1,22,12,250.0
489,22200245,1610612744,Warriors,GSW,Golden State,240:00,15.0,12.0,21.0,42.0,16.0,16.0,13.0,48.0,5,1,22,12,1610612745,Rockets,HOU,Houston,240:00,16.0,16.0,13.0,48.0,15.0,12.0,21.0,42.0,1,5,12,22,251.0
490,22200246,1610612743,Nuggets,DEN,Denver,240:00,23.0,7.0,14.0,42.0,18.0,7.0,8.0,34.0,5,3,20,18,1610612742,Mavericks,DAL,Dallas,240:00,18.0,7.0,8.0,34.0,23.0,7.0,14.0,42.0,3,5,18,20,252.0
491,22200246,1610612742,Mavericks,DAL,Dallas,240:00,18.0,7.0,8.0,34.0,23.0,7.0,14.0,42.0,3,5,18,20,1610612743,Nuggets,DEN,Denver,240:00,23.0,7.0,14.0,42.0,18.0,7.0,8.0,34.0,5,3,20,18,253.0
492,22200247,1610612759,Spurs,SAS,San Antonio,240:00,18.0,15.0,15.0,58.0,11.0,6.0,15.0,60.0,2,2,17,10,1610612747,Lakers,LAL,Los Angeles,240:00,11.0,6.0,15.0,60.0,18.0,15.0,15.0,58.0,2,2,10,17,254.0
493,22200247,1610612747,Lakers,LAL,Los Angeles,240:00,11.0,6.0,15.0,60.0,18.0,15.0,15.0,58.0,2,2,10,17,1610612759,Spurs,SAS,San Antonio,240:00,18.0,15.0,15.0,58.0,11.0,6.0,15.0,60.0,2,2,17,10,255.0
494,22200248,1610612739,Cavaliers,CLE,Cleveland,240:00,20.0,10.0,15.0,52.0,26.0,6.0,20.0,42.0,3,3,17,21,1610612737,Hawks,ATL,Atlanta,240:00,26.0,6.0,20.0,42.0,20.0,10.0,15.0,52.0,3,3,21,17,256.0
495,22200248,1610612737,Hawks,ATL,Atlanta,240:00,26.0,6.0,20.0,42.0,20.0,10.0,15.0,52.0,3,3,21,17,1610612739,Cavaliers,CLE,Cleveland,240:00,20.0,10.0,15.0,52.0,26.0,6.0,20.0,42.0,3,3,17,21,257.0
496,22200249,1610612753,Magic,ORL,Orlando,240:00,20.0,9.0,15.0,42.0,21.0,24.0,21.0,58.0,2,5,25,23,1610612754,Pacers,IND,Indiana,240:00,21.0,24.0,21.0,58.0,20.0,9.0,15.0,42.0,5,2,23,25,258.0
497,22200249,1610612754,Pacers,IND,Indiana,240:00,21.0,24.0,21.0,58.0,20.0,9.0,15.0,42.0,5,2,23,25,1610612753,Magic,ORL,Orlando,240:00,20.0,9.0,15.0,42.0,21.0,24.0,21.0,58.0,2,5,25,23,259.0
498,22200250,1610612741,Bulls,CHI,Chicago,240:00,18.0,11.0,22.0,44.0,17.0,8.0,17.0,34.0,1,4,19,18,1610612738,Celtics,BOS,Boston,240:00,17.0,8.0,17.0,34.0,18.0,11.0,22.0,44.0,4,1,18,19,260.0
499,22200250,1610612738,Celtics,BOS,Boston,240:00,17.0,8.0,17.0,34.0,18.0,11.0,22.0,44.0,4,1,18,19,1610612741,Bulls,CHI,Chicago,240:00,18.0,11.0,22.0,44.0,17.0,8.0,17.0,34.0,1,4,19,18,261.0
500,22200251,1610612757,Trail Blazers,POR,Portland,240:00,20.0,9.0,11.0,46.0,24.0,12.0,18.0,56.0,3,8,17,17,1610612749,Bucks,MIL,Milwaukee,240:00,24.0,12.0,18.0,56.0,20.0,9.0,11.0,46.0,8,3,17,17,262.0
501,22200251,1610612749,Bucks,MIL,Milwaukee,240:00,24.0,12.0,18.0,56.0,20.0,9.0,11.0,46.0,8,3,17,17,1610612757,Trail Blazers,POR,Portland,240:00,20.0,9.0,11.0,46.0,24.0,12.0,18.0,56.0,3,8,17,17,263.0
502,22200252,1610612750,Timberwolves,MIN,Minnesota,240:00,12.0,4.0,14.0,38.0,16.0,13.0,22.0,48.0,6,5,25,20,1610612748,Heat,MIA,Miami,240:00,16.0,13.0,22.0,48.0,12.0,4.0,14.0,38.0,5,6,20,25,264.0
503,22200252,1610612748,Heat,MIA,Miami,240:00,16.0,13.0,22.0,48.0,12.0,4.0,14.0,38.0,5,6,20,25,1610612750,Timberwolves,MIN,Minnesota,240:00,12.0,4.0,14.0,38.0,16.0,13.0,22.0,48.0,6,5,25,20,265.0
504,22200253,1610612740,Pelicans,NOP,New Orleans,240:00,31.0,19.0,18.0,60.0,14.0,9.0,14.0,36.0,5,5,16,20,1610612744,Warriors,GSW,Golden State,240:00,14.0,9.0,14.0,36.0,31.0,19.0,18.0,60.0,5,5,20,16,266.0
505,22200253,1610612744,Warriors,GSW,Golden State,240:00,14.0,9.0,14.0,36.0,31.0,19.0,18.0,60.0,5,5,20,16,1610612740,Pelicans,NOP,New Orleans,240:00,31.0,19.0,18.0,60.0,14.0,9.0,14.0,36.0,5,5,16,20,267.0
506,22200254,1610612760,Thunder,OKC,Oklahoma City,240:00,15.0,13.0,8.0,60.0,20.0,18.0,11.0,72.0,5,2,18,28,1610612752,Knicks,NYK,New York,240:00,20.0,18.0,11.0,72.0,15.0,13.0,8.0,60.0,2,5,28,18,268.0
507,22200254,1610612752,Knicks,NYK,New York,240:00,20.0,18.0,11.0,72.0,15.0,13.0,8.0,60.0,2,5,28,18,1610612760,Thunder,OKC,Oklahoma City,240:00,15.0,13.0,8.0,60.0,20.0,18.0,11.0,72.0,5,2,18,28,269.0
508,22200255,1610612762,Jazz,UTA,Utah,240:00,14.0,17.0,11.0,52.0,21.0,17.0,22.0,60.0,5,6,18,20,1610612746,Clippers,LAC,LA,240:00,21.0,17.0,22.0,60.0,14.0,17.0,11.0,52.0,6,5,20,18,270.0
509,22200255,1610612746,Clippers,LAC,LA,240:00,21.0,17.0,22.0,60.0,14.0,17.0,11.0,52.0,6,5,20,18,1610612762,Jazz,UTA,Utah,240:00,14.0,17.0,11.0,52.0,21.0,17.0,22.0,60.0,5,6,18,20,271.0
510,22200256,1610612755,76ers,PHI,Philadelphia,240:00,17.0,25.0,7.0,44.0,13.0,7.0,23.0,54.0,4,13,12,15,1610612751,Nets,BKN,Brooklyn,240:00,13.0,7.0,23.0,54.0,17.0,25.0,7.0,44.0,13,4,15,12,272.0
511,22200256,1610612751,Nets,BKN,Brooklyn,240:00,13.0,7.0,23.0,54.0,17.0,25.0,7.0,44.0,13,4,15,12,1610612755,76ers,PHI,Philadelphia,240:00,17.0,25.0,7.0,44.0,13.0,7.0,23.0,54.0,4,13,12,15,273.0
512,22200257,1610612758,Kings,SAC,Sacramento,240:00,26.0,15.0,13.0,42.0,23.0,11.0,17.0,62.0,2,10,25,23,1610612763,Grizzlies,MEM,Memphis,240:00,23.0,11.0,17.0,62.0,26.0,15.0,13.0,42.0,10,2,23,25,274.0
513,22200257,1610612763,Grizzlies,MEM,Memphis,240:00,23.0,11.0,17.0,62.0,26.0,15.0,13.0,42.0,10,2,23,25,1610612758,Kings,SAC,Sacramento,240:00,26.0,15.0,13.0,42.0,23.0,11.0,17.0,62.0,2,10,25,23,275.0
514,22200258,1610612765,Pistons,DET,Detroit,240:00,26.0,17.0,19.0,60.0,17.0,29.0,24.0,70.0,5,8,24,21,1610612743,Nuggets,DEN,Denver,240:00,17.0,29.0,24.0,70.0,26.0,17.0,19.0,60.0,8,5,21,24,276.0
515,22200258,1610612743,Nuggets,DEN,Denver,240:00,17.0,29.0,24.0,70.0,26.0,17.0,19.0,60.0,8,5,21,24,1610612765,Pistons,DET,Detroit,240:00,26.0,17.0,19.0,60.0,17.0,29.0,24.0,70.0,5,8,24,21,277.0
516,22200259,1610612756,Suns,PHX,Phoenix,240:00,16.0,8.0,16.0,42.0,11.0,9.0,11.0,52.0,7,7,22,12,1610612747,Lakers,LAL,Los Angeles,240:00,11.0,9.0,11.0,52.0,16.0,8.0,16.0,42.0,7,7,12,22,278.0
517,22200259,1610612747,Lakers,LAL,Los Angeles,240:00,11.0,9.0,11.0,52.0,16.0,8.0,16.0,42.0,7,7,12,22,1610612756,Suns,PHX,Phoenix,240:00,16.0,8.0,16.0,42.0,11.0,9.0,11.0,52.0,7,7,22,12,279.0
518,22200260,1610612755,76ers,PHI,Philadelphia,240:00,19.0,11.0,9.0,54.0,23.0,11.0,12.0,72.0,3,1,23,15,1610612766,Hornets,CHA,Charlotte,240:00,23.0,11.0,12.0,72.0,19.0,11.0,9.0,54.0,1,3,15,23,280.0
519,22200260,1610612766,Hornets,CHA,Charlotte,240:00,23.0,11.0,12.0,72.0,19.0,11.0,9.0,54.0,1,3,15,23,1610612755,76ers,PHI,Philadelphia,240:00,19.0,11.0,9.0,54.0,23.0,11.0,12.0,72.0,3,1,23,15,281.0
520,22200261,1610612757,Trail Blazers,POR,Portland,240:00,20.0,12.0,21.0,44.0,24.0,10.0,7.0,48.0,4,4,24,14,1610612739,Cavaliers,CLE,Cleveland,240:00,24.0,10.0,7.0,48.0,20.0,12.0,21.0,44.0,4,4,14,24,282.0
521,22200261,1610612739,Cavaliers,CLE,Cleveland,240:00,24.0,10.0,7.0,48.0,20.0,12.0,21.0,44.0,4,4,14,24,1610612757,Trail Blazers,POR,Portland,240:00,20.0,12.0,21.0,44.0,24.0,10.0,7.0,48.0,4,4,24,14,283.0
